杨伟杰,所在医院：广州韩妃整形美容医院,当前职务：副主任医师,从医时间：34年,擅长项目：鼻部整形,美体塑形,脂肪填充
吕唯,所在医院：中国医学科学院整形外科医院平安门诊部,当前职务：医生,从医时间：2021年,擅长项目：型体塑造、脂肪颗粒移植、乳房缩小乳房松悬矫正
赵延勇,所在医院：中国医学科学院整形外科医院平安门诊部,当前职务：医生,从医时间：2021年,擅长项目：鼻部整形 隆鼻 胸部整形 眼部整形
陈光宇,所在医院：中国医学科学院整形外科医院平安门诊部,当前职务：医生,从医时间：2021年,擅长项目：胸部整形 隆胸修复 皮肤美容 鼻部整形 眼部整形
陈江庭,所在医院：中国医学科学院整形外科医院平安门诊部,当前职务：医生,从医时间：2021年,擅长项目：鼻部整形 隆鼻 眼部整形 双眼皮 皮肤美容
栾杰,所在医院：中国医学科学院整形外科医院平安门诊部,当前职务：医师,从医时间：2021年,擅长项目：1、乳房整形美容——对乳房发育不良、乳房萎缩、乳房不对称、乳房下垂、乳房肥大、乳头内陷、乳头肥大、乳晕过大、乳头缺失整形有独到的美学见解和丰富的临床经验。2、乳房整形修复——对于各种人工材料注射隆乳术后并发症的处理与修复、各种乳房整形手术后疑难复杂病例的再次修复均有创新性特色技术。3、男性乳房肥大、乳房变性手术4、各种面部美容手术、吸脂术及瘢痕治疗
霍孟华,所在医院：中国医学科学院整形外科医院平安门诊部,当前职务：医师,从医时间：2021年,擅长项目：1.应用光电技术开展皮肤美容方面的治疗和研究;2.精细面部注射美容、年轻化手术，体型雕塑(脂肪抽吸、注射移植)，瘢痕综合手术治疗;3.无痕脂肪抽吸术治疗脂肪瘤、男性乳腺发育等
王连召,所在医院：中国医学科学院整形外科医院平安门诊部,当前职务：医师,从医时间：2021年,擅长项目：烧伤整形等
曾衍,所在医院：中国医学科学院整形外科医院平安门诊部,当前职务：医师,从医时间：2021年,擅长项目：面部时尚设计、五官精细整形、注射(瑞蓝、逸美、botox)微雕等微整形
靳小雷,所在医院：中国医学科学院整形外科医院平安门诊部,当前职务：医师,从医时间：2021年,擅长项目：1颅颌面外科：面部轮廓美容整形、颅颌面创伤后整复、面部不对称畸形整复、半侧颜面萎缩畸形矫正、下巴整形、正颌外科。2整形外科：扩张器治疗瘢痕、唇腭裂修复、体表肿瘤(黑痣、血管瘤等)、眼鼻畸形整复、面部复杂畸形整复。3面部美容外科：双眼皮、开眼角、失败重睑修复、眼袋、隆鼻、隆下巴、丰太阳穴、面部年轻化、瘦脸(手术及注射)、切眉、双下巴整形。4体形重塑：吸脂瘦身、丰胸、提臀、腹壁整形、微创附乳切除术
王淑杰,所在医院：中国医学科学院整形外科医院平安门诊部,当前职务：医师,从医时间：2021年,擅长项目：体形雕塑：吸脂、假体隆胸、自体脂肪隆胸、男乳去除;面部微雕：面部吸脂微雕、瘦脸;女性私密整形：女性外阴整形
唐勇,所在医院：中国医学科学院整形外科医院平安门诊部,当前职务：医师,从医时间：2021年,擅长项目：私密整形
杨明勇,所在医院：中国医学科学院整形外科医院平安门诊部,当前职务：医师,从医时间：2021年,擅长项目：小切口微创面部除皱，瘦脸除皱注射瘦脸除皱，玻尿酸注射隆鼻及下颌;脂肪注射丰太阳穴，鼻唇沟法令纹抚平。精细双眼皮及开眼角手术，韩式美容修复，眼袋美容，隆鼻，微创面部轮廓综合整形美容，眼鼻下颌整形美容，乳房整形，烧伤整形，微创吸脂瘦身、丰胸、提臀、腹壁整形、副乳切除术。先天畸形矫正，阴道紧缩，处女膜修复，阴唇肥大缩小，颊脂肪垫去除瘦脸，注射瘦脸及除皱，小切口腋嗅修复术，瘢痕整形
陈杰,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：各种前牙及后牙微创美学修复治疗，如牙漂白、树脂修复及全瓷修复等
吴坤,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：各种前牙及后牙微创美学修复治疗，如牙漂白、树脂修复及全瓷修复等
刘音辰,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：前后牙美学修复，牙体缺损、牙齿缺少和全口牙缺失的固定及活动义齿修复，全瓷冠，烤瓷冠，精密附着体义齿，牙漂白，咬合重建等
贺智晶,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目： 唇腭裂治疗，正颌及颞下颌关节外科，口腔癌手术，颌面部常见良恶性肿瘤的治疗等
匡碧芬,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：各种前牙及后牙微创美学修复治疗，如牙漂白、树脂修复及全瓷修复等
王鹏权,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：各种前牙及后牙微创美学修复治疗，如牙漂白、树脂修复及全瓷修复等
肖家谊,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：前牙及后牙微创美学修复治疗，如牙漂白、树脂修复及全瓷修复等
谢赛兰,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：前牙及后牙微创美学修复治疗，如牙漂白、树脂修复及全瓷修复等
张凯妮,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：前牙及后牙微创美学修复治疗，如牙漂白、树脂修复及全瓷修复等
傅汇,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：前牙及后牙微创美学修复治疗，如牙漂白、树脂修复及全瓷修复等
郭霞,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：前牙及后牙微创美学修复治疗，如牙漂白、树脂修复及全瓷修复等
蒋黛,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：前牙及后牙微创美学修复治疗，如牙漂白、树脂修复及全瓷修复等
夏江帆,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：前牙及后牙微创美学修复治疗，如牙漂白、树脂修复及全瓷修复等
宋霞,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：前牙及后牙微创美学修复治疗，如牙漂白、树脂修复及全瓷修复等
肖思江,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：前牙及后牙微创美学修复治疗，如牙漂白、树脂修复及全瓷修复等
谭金花,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：前牙及后牙微创美学修复治疗，如牙漂白、树脂修复及全瓷修复等
蒋婷婷,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：前牙及后牙微创美学修复治疗，如牙漂白、树脂修复及全瓷修复等
陈林,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目： 口腔颌面外科，擅长口腔癌、口腔颌面部创伤的诊治
刘蓉,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：前牙及后牙微创美学修复治疗，如牙漂白、树脂修复及全瓷修复等
徐乐,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：前牙及后牙微创美学修复治疗，如牙漂白、树脂修复及全瓷修复等
阳沙沙,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：口腔内科。擅长牙髓病、牙体缺损、牙齿龋坏以及各类根尖周病的诊治
赵志立,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：口腔颌面外科临床、教学和科研工作，特别是在口腔颌面-头颈部肿瘤与整形的基础与临床研究方面有较深入的学习
周彦玢,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：长中、重度牙周病的基础治疗和手术治疗，及引导牙周组织再生术和牙周膜龈美容等复杂手术治疗，此外还开展牙髓牙周联合治疗、牙周病的修复与正畸联合治疗
刘珊,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：龋齿（虫牙）、牙痛（牙体牙髓）等的诊断及补牙、根管治疗、根尖手术等治疗技术
曾芸婷,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：儿童、青少年及成人各类错合畸形的矫正。在隐形矫正、儿童早期矫正、青少年骨性错合畸形生长改良、阻生牙的正畸治疗、涉及多学科综合治疗的正畸治疗
聂鑫,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：口腔颌面外科临床、教学和科研工作，特别是在口腔颌面-头颈部肿瘤与整形的基础与临床研究方面有较深入的学习
郭玥,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目： 口腔修复科，擅长固定义齿、活动义齿、钢义齿修残根残冠保存修复、咬合重建的诊断和治疗
周茜,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目： 口腔颌面外科畸形整复，小儿颌面部外伤，牙槽外科和口腔颌面肿瘤的诊断和治疗积累了一定经验
向鑫辉,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：牙周病的基础治疗，手术治疗及维护
杨骁伦,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：牙周病的基础治疗，手术治疗及维护
谭宏宇,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：牙周病的基础治疗，手术治疗及维护
邓孟军,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：牙周病的基础治疗，手术治疗及维护
朱林丹,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：牙周病的基础治疗，手术治疗及维护
王青竹,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：牙周病的基础治疗，手术治疗及维护
申卫,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：牙周病的基础治疗，手术治疗及维护
李洁玉,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：牙周病的基础治疗，手术治疗及维护
欧超英,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：牙周病的基础治疗，手术治疗及维护
陶冶,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：颌面部外伤，医疗美容
邢乐君,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：拔牙，面部美容缝合，面颈部肿物切除，面颈部外伤美容修复
步荣发,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：颌面部创伤的救治,颅颌面畸形的外科整复
胡敏,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：牙齿的拔除，治疗龋齿、牙体牙髓病、根尖周病、粘膜病
任仪鹏,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：面部软组织、骨骼及五官整形美容以及注射整形美容；种植牙外科；牙槽外科（复杂牙拔除）
张蕾,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：颅颌面创伤骨折，唇腭裂整复，口腔颌面颈部
杨舸,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：正颌外科及种植前外科
冯琳,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：颌面部外伤，医疗美容
布静秋,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：牙齿的拔除，治疗龋齿、牙体牙髓病、根尖周病、粘膜病
陈鹏,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：口腔、颌骨、面部
温伟生,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：牙齿的拔除，治疗龋齿、牙体牙髓病、根尖周病、粘膜病
魏博,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：复杂牙齿拔除
刘华蔚,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：颌面部外伤
席庆,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：牙齿缺失的各项修复方法
栗利,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：面部外伤的美容缝合
乌兰哈斯,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：疤痕、毛发移植，眼部美容，激光美容，整形并发症
王白石,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：面部激光美容，体表肿物、瘢痕疙瘩，面部整形手术，吸脂减肥，腋臭手术
任静,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：面部注射美容，激光嫩肤，各类美容手术，女性私密整形
马超,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：注重个性化美容方案设计，手术精细，注重细节，追求以最小创伤
柴密,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：颜面部微创美容手术及年轻化的激光、注射治疗；吸脂塑形、自体脂肪移植
靳睿,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：自体脂肪移植填充，眼、鼻美容，微整瘦脸、除皱、瘦小腿，男性乳房发育，腋下多汗、腋臭，创面和疤痕修复，不明注射物感染、增生，线雕后感染、线头外露，激光祛纹身、祛斑
薛紫涵,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：吸脂瘦身、自体脂肪面部填充、隆胸；老年性上睑皮肤松弛矫正；重睑术；眼袋去除；腋臭；女性私密处修复、整形
李桂珍,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：眼睑美容整形，包括“三点式”微创小切口重睑、老年眼睑松弛、眼袋鱼尾纹、鼻唇沟、泪睑沟、提眉、隆鼻、面部小切口除皱和辅助治疗、面部色斑痣
陶然,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：先天性畸形，烧创伤后瘢痕整复，面部年轻化，体型重塑
雷永红,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：眼鼻唇耳等面部美容整形，各种微创抗衰老除皱手术，乳房整形，私密手术，战（创）伤后创面、放疗后创面
柳春明,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：　　双颌前突（凸嘴，龅牙，露龈笑），颏、下颌后缩或前突（小下巴或大下巴），面部偏斜不对称（脸歪）：颏部偏斜，上下颌骨偏斜、半侧颜面短小、半侧颜面萎缩、半侧颜面肥大
韩岩,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：重睑成形、眼袋整复，除皱，隆乳、隆鼻，隆颊，隆颏、下颌角、颧骨整形
李丹,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：面部皮肤美容评估、综合设计、眼周整形美容手术及注射、激光等微整形术、乳房整形手术，脂肪抽吸
郭伶俐,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：乳房的整形及再造，体型雕塑，妇科整形
陈犹白,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：下颌角截骨磨骨、颧骨降低
赵静,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：牙齿的拔除，治疗龋齿、牙体牙髓病、根尖周病、粘膜病
朱文静,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：牙拔除以及牙体牙髓病，牙周病牙列缺失的治疗和修复及牙槽外科
李晓莺,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：牙体缺损，牙列缺损，畸形牙等美容修复，修复前mtm，冠延长术，牙外伤的急症处理，牙体，牙髓疾病
何捷,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：多根管、c形根管、细小钙化根管、根管再治疗、塑化根管、弯曲根管、畸形牙、牙髓牙周联合病变，牙齿美容修复
陈晓建,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：鼻部多项整形、眼部
王早堂,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：口腔临床修复，能治疗各类牙体和牙列缺损、缺失，在全口义齿，固定义齿，种植体
荣华,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：牙体牙髓治疗，活动义齿修复、固定义齿修复、美学修复、牙齿美容及种植义齿镶复
黄翔,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：面部整形、眼部整形、鼻部整形、胸部整形、吸脂塑身、私密整形
虞宁娜,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：口腔内科复杂牙体、牙髓病诊断和治疗；老年牙体病根管治疗、修复；牙体大面积保存性治疗和修复；牙周病松牙固定
石咏梅,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：牙齿的拔除，治疗龋齿、牙体牙髓病、根尖周病、粘膜病
谭君君,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：成人、儿童牙体牙髓病的诊断与治疗，残根残冠保存和修复；前牙美容修复
王虎中,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：先、后天畸形整复；整形、美容外科
冯源,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：种植外科及修复、复杂牙种植、前牙美学种植；牙槽外科；口腔颌面部
王翔,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：种植牙修复、口腔颌面外科疾病的诊治
董青山,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：面部整形美容和微创治疗
马毅慧,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：3D全瓷修复、口腔美容修复治疗、固定义齿、活动义齿，精密附着体
郭家平,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：牙体、牙髓疾病及口腔颌面
吴宁,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：皮肤美容、激光治疗、非手术美容项目、常见皮肤疾病的治疗
杨斌,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：皮肤外科手术，疑难少见皮肤病、激光美容、皮肤
晏洪波,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：皮肤美容 抗衰抗初老 激光脱毛
徐凯,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：重睑术、隆鼻术、眼袋整复术、提切眉术、下颌角整形术、丰下颌术、小（或大）切口全面部除皱术、隆胸术、吸脂术、上睑下垂矫治术、全耳再造术、半面萎缩矫治术
许冬生,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：面部、胸部、四肢的整形手术，对于隆鼻术、双眼皮成形术、除皱术、上睑下垂矫正术、隆乳术（放置假体及注射法）、巨乳缩小术、妇科整形术（处女膜修补术、阴道紧缩术）
邱伟明,所在医院：中国人民解放军陆军总医院,当前职务：医师,从医时间：2021年,擅长项目：眼、鼻整形（双眼皮、去眼袋、提眉、上睑下垂，隆鼻、歪鼻矫正），体表器官再造（耳、鼻再造），面部年轻化（自体脂肪移植，面部提升），吸脂塑形，乳房整形（隆胸，乳房下垂矫正）
韩岩,所在医院：中国人民解放军第一医院,当前职务：医师,从医时间：2021年,擅长项目：整形修复、美容外科、显微外科
郭斌,所在医院：中国人民解放军第一医院,当前职务：医师,从医时间：2021年,擅长项目：牙髓牙周联合病损的治疗，牙周病的系统治疗，微创、无创前牙美容修复，冷光美白牙
刘洪臣,所在医院：中国人民解放军第一医院,当前职务：医师,从医时间：2021年,擅长项目：牙体保存、人工种植牙修复，牙列缺损与缺失口腔颌面部
李承新,所在医院：中国人民解放军第一医院,当前职务：医师,从医时间：2021年,擅长项目：激光美容、面部年轻化、非手术美容及抗衰老美容
马红新,所在医院：中国人民解放军第一医院,当前职务：医师,从医时间：2021年,擅长项目：颌面外科救治、牙齿美容、牙周病
高丽娟,所在医院：中国人民解放军第一医院,当前职务：医师,从医时间：2021年,擅长项目：  脱毛 植发 牙齿 私密 口唇
周井红,所在医院：中国人民解放军第一医院,当前职务：医师,从医时间：2021年,擅长项目： 脱毛 植发 牙齿 私密 口唇 耳部 耳再造
王恒照,所在医院：中国人民解放军第一医院,当前职务：医师,从医时间：2021年,擅长项目： 植发 牙齿 私密 口唇 耳部 耳再造  双眼皮
曹光明,所在医院：中国人民解放军第一医院,当前职务：医师,从医时间：2021年,擅长项目： 植发 牙齿 私密 口唇 耳部
严欣,所在医院：中国人民解放军第一医院,当前职务：医师,从医时间：2021年,擅长项目： 除皱 脱毛 植发 牙齿 私密 口唇
王在忠,所在医院：中国人民解放军第一医院,当前职务：医师,从医时间：2021年,擅长项目：眼部 鼻部 胸部 面部  眼周年轻化
沙亚盘,所在医院：中国人民解放军第一医院,当前职务：医师,从医时间：2021年,擅长项目：  除皱 脱毛 植发 牙齿 私密 口唇 耳部 耳再造  双眼皮 眼袋 黑眼圈 眼部失败修复 卧蚕   眉毛 睫毛 上眼睑 隆眉弓 眼角 隆鼻 鼻尖 鼻翼缩小 鼻部失败修复 鼻骨矫正 隆胸 乳头整形 去副乳 胸部失败修复   乳房整形 额头 太阳穴 下巴 瘦脸 颧骨全弓 两鄂 V型脸 酒窝 贵族手术 祛斑 祛痘 嫩肤美白 纤腰 腹部 手臂 大腿   小腿 肩膀 背部 瘦小腿 丰臀提臀 除皱抗衰 去眼尾纹 去抬头纹 去川字纹
田四阶,所在医院：中国人民解放军第一六三医院,当前职务：医师,从医时间：2021年,擅长项目：皮肤美容 抗衰抗初老 激光脱毛
曾跃林,所在医院：中国人民解放军第一六三医院,当前职务：医师,从医时间：2021年,擅长项目：  瘦身 除皱 脱毛 植发 牙齿
刘启亮,所在医院：中国人民解放军第一六三医院,当前职务：医师,从医时间：2021年,擅长项目：皮肤美容 抗衰抗初老 激光脱毛
姜学义,所在医院：中国人民解放军第一六三医院,当前职务：医师,从医时间：2021年,擅长项目：皮肤美容 抗衰抗初老 激光脱毛
黄资源,所在医院：中国人民解放军第一六三医院,当前职务：医师,从医时间：2021年,擅长项目：皮肤美容 抗衰抗初老 激光脱毛
丁寿勇,所在医院：中国人民解放军第一六三医院,当前职务：医师,从医时间：2021年,擅长项目：眼部 鼻部 胸部 面部  植发 牙齿 私密 口唇 耳部
潘文东,所在医院：中国人民解放军第五十九医院,当前职务：医师,从医时间：2021年,擅长项目：重建、创面修复、美容外科
张世荣,所在医院：中国人民解放军第五十九医院,当前职务：医师,从医时间：2021年,擅长项目： 除皱 脱毛 植发 牙齿 私密 口唇 耳部
耿美香,所在医院：中国人民解放军第五十九医院,当前职务：医师,从医时间：2021年,擅长项目：眼部 鼻部 胸部 面部 瘦身 除皱 脱毛
王芳,所在医院：中国人民解放军第四一三医院,当前职务：医师,从医时间：2021年,擅长项目：牙齿的拔除，治疗龋齿、牙体牙髓病、根尖周病、粘膜病
刘必庆,所在医院：中国人民解放军第四一三医院,当前职务：医师,从医时间：2021年,擅长项目：皮肤美容 抗衰抗初老 激光脱毛
高华珊,所在医院：中国人民解放军第四一三医院,当前职务：医师,从医时间：2021年,擅长项目：牙缺失美容修复，畸形矫正，口腔颌面部创伤整复
王立刚,所在医院：中国人民解放军第四一三医院,当前职务：医师,从医时间：2021年,擅长项目：牙齿严重缺损及复杂根管的保存修复；牙齿疾病无痛治疗技术
许广杰,所在医院：中国人民解放军第四一三医院,当前职务：医师,从医时间：2021年,擅长项目：微创拔牙、自体牙移植、颌面部小手术、种植及口腔
黄国雨,所在医院：中国人民解放军第四一三医院,当前职务：医师,从医时间：2021年,擅长项目：烧伤、整形、显微外科和美容外科
刘琳,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目： 0-18岁儿童牙病治疗， 牙体牙髓治疗， 牙外伤治疗，儿童牙颌畸形早期矫治
谢小燕,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：牙体树脂美学修复
李蓉,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：口腔种植牙，牙齿美容漂白，缺失缺损牙修复（烤瓷牙，全瓷牙，活动义齿，全口义齿）等
罗建国,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：牙龈红肿出血
李文辉,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：口腔内科，擅长牙体牙髓病、口腔粘膜病的诊断治疗
王志平,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：牙体牙髓病、牙周、粘膜病、先天性唇腭裂、口腔颌面部外伤
姚倩倩,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：缺失牙种植修复、前牙美学区种植修复、无牙颌种植修复、上下颌骨缺失重建后种植修复
吴湘卿,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：唇腭裂序列治疗、口腔颌面部损伤、口腔颌面部肿瘤
刘金兵,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目： 口腔颌面外科方面，特别是先天畸形的一期、二期修复方面，肿瘤的诊断与治疗
段红明,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：先天性唇腭裂、涎腺手术、口腔颌面部外伤与肿瘤的手术治疗
龚朝建,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：口腔癌的外科治疗及颌面部缺损的修复重建
张胜,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：先天性唇腭裂、涎腺手术、口腔颌面部外伤与肿瘤的手术治疗等
肖立伟,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：牙列畸形、面颌发育畸形的矫正治疗，（牙列拥挤、地包天、嘴型突、小下巴、深覆合、偏颌等），先天性唇腭裂的早期矫正，颞下颌关节病的咬合板治疗，正颌手术前后的正畸治疗
邓年丰,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：口腔颌面部肿瘤的诊断与治疗
柳志文,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：牙体美容修复、儿童牙病、龋病、牙体牙髓病、牙周病等常见病和多发病的治疗；牙周、牙槽手术，埋伏牙、阻生智齿拔除术等
王铠,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目： 口腔颌面部缺损的显微重建，制备全身各类游离皮瓣、肌皮瓣、骨肌皮瓣，对唇腭裂畸形、牙颌面畸形诊治的临床经验丰富，有一定的造诣
高义军,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：牙体牙髓病，口腔粘膜病
凌天牖,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：口腔黏膜下纤维性变病因机制的研究、临床诊断及治疗
冯云枝,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目： 各种活动义齿修复、烤瓷牙修复、残根残冠的保存修复、全口义齿修复、种植义齿修复、活动－固定修复、颌面缺损修复
黄生高,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：方丝弓、细丝弓、直丝弓矫治、功能矫治及各类口腔固定活动修复技术，隐形矫治
吴汉江,所在医院：中南大学附属湘雅二医院,当前职务：医师,从医时间：2021年,擅长项目：口腔颌面部损伤、口腔种植、正颌外科、口腔颌面部肿瘤根治和修复及唇腭裂
